product_simplification,year,value,partner,product_sitc_FR,export_import,product_reexportations,product_revolutionempire,product_sitc_simplEN,product_RE_aggregate,product_orthographic,quantity_unit_simplification,partner_grouping,source_type,product,partner_simplification,product_sitc_EN
eau-de-vie,1787,21700,Milanes et toscane,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Italie,Résumé,1///Subsistances///Eaux-de-vie,"Milanais, Toscane et Lucques",Beverages and tobacco
eau-de-vie,1787,3800,République de Genes,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Italie,Résumé,1///Subsistances///Eaux-de-vie,Gênes,Beverages and tobacco
eau-de-vie,1787,10900,Empire ottoman et Barbarie,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Levant et Barbarie,Résumé,1///Subsistances///Eaux-de-vie,Empire Ottoman et Barbarie,Beverages and tobacco
eau-de-vie,1787,146400,Royaume de sardaigne,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Italie,Résumé,1///Subsistances///Eaux-de-vie,Royaume de Sardaigne,Beverages and tobacco
eau-de-vie,1787,1375500,Empire d'Autriche,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Subsistances///Eaux-de-vie,Autriche,Beverages and tobacco
eau-de-vie,1787,674000,Empire de Russie,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Nord,Résumé,1///Subsistances///Eaux-de-vie,Russie,Beverages and tobacco
eau-de-vie,1787,5800,Royaume de Portugal,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Portugal,Résumé,1///Subsistances///Eaux-de-vie,Portugal,Beverages and tobacco
eau-de-vie,1787,1800,Etats de Rome,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Italie,Résumé,1///Subsistances///Eaux-de-vie,États ecclésiastiques,Beverages and tobacco
eau-de-vie,1787,7456700,Angleterre,Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Angleterre,Résumé,1///Subsistances///Eaux-de-vie,Angleterre,Beverages and tobacco
eau-de-vie,1787,1874300,"Colonies francaises en Amérique,Asie et afrique",Boissons et tabac,Exports,Pas réexportation,Eaux-de-vie et liqueurs,Drinks and tobacco,Subsistances,subsistances eau-de-vie,unité manquante,Outre-mers,Résumé,1///Subsistances///Eaux-de-vie,Colonies françaises,Beverages and tobacco
vin divers,1787,2200,Royaume d'Espagne,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Espagne,Résumé,1///Subsistances///Vins divers,Espagne,Beverages and tobacco
vin divers,1787,536000,Hollande,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Hollande,Résumé,1///Subsistances///Vins divers,Hollande,Beverages and tobacco
vin divers,1787,243300,Royaume de Prusse,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Nord,Résumé,1///Subsistances///Vins divers,Prusse,Beverages and tobacco
vin divers,1787,939000,Etats d'Allemagne,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Allemagne,Résumé,1///Subsistances///Vins divers,Allemagne,Beverages and tobacco
vin divers,1787,2131900,République de suisse,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Suisse,Résumé,1///Subsistances///Vins divers,Suisse,Beverages and tobacco
vin divers,1787,74300,Etats-Unis d'Amérique,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,États-Unis d'Amérique,Résumé,1///Subsistances///Vins divers,États-Unis d'Amérique,Beverages and tobacco
vin divers,1787,598200,Villes anséatiques,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Nord,Résumé,1///Subsistances///Vins divers,Villes hanséatiques,Beverages and tobacco
vin divers,1787,152900,Royaume de Danemarck,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Nord,Résumé,1///Subsistances///Vins divers,Danemark,Beverages and tobacco
vin divers,1787,75500,Royaume de Suede,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Nord,Résumé,1///Subsistances///Vins divers,Suède,Beverages and tobacco
vin divers,1787,84200,Milanes et toscane,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,"Milanais, Toscane et Lucques",Beverages and tobacco
vin divers,1787,1217800,République de Genes,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,Gênes,Beverages and tobacco
vin divers,1787,61300,Empire ottoman et Barbarie,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Levant et Barbarie,Résumé,1///Subsistances///Vins divers,Empire Ottoman et Barbarie,Beverages and tobacco
vin divers,1787,11500,Royaume de Naples,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,Naples,Beverages and tobacco
vin divers,1787,772600,Royaume de sardaigne,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,Royaume de Sardaigne,Beverages and tobacco
vin divers,1787,1153000,Empire d'Autriche,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Subsistances///Vins divers,Autriche,Beverages and tobacco
vin divers,1787,176400,Empire de Russie,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Nord,Résumé,1///Subsistances///Vins divers,Russie,Beverages and tobacco
vin divers,1787,11000,Royaume de Portugal,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Portugal,Résumé,1///Subsistances///Vins divers,Portugal,Beverages and tobacco
vin divers,1787,7800,Etats de Rome,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,États ecclésiastiques,Beverages and tobacco
vin divers,1787,279500,Angleterre,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Angleterre,Résumé,1///Subsistances///Vins divers,Angleterre,Beverages and tobacco
vin divers,1787,1000,République de VENISE,Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Italie,Résumé,1///Subsistances///Vins divers,Venise,Beverages and tobacco
vin divers,1787,1144400,"Colonies francaises en Amérique,Asie et afrique",Boissons et tabac,Exports,Pas réexportation,Vins divers,Drinks and tobacco,Subsistances,subsistances vin divers,unité manquante,Outre-mers,Résumé,1///Subsistances///Vins divers,Colonies françaises,Beverages and tobacco
vin de Bordeaux,1787,324200,Royaume d'Espagne,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Espagne,Résumé,1///Subsistances///Vins de bordeaux,Espagne,Beverages and tobacco
vin de Bordeaux,1787,2335100,Hollande,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Hollande,Résumé,1///Subsistances///Vins de bordeaux,Hollande,Beverages and tobacco
vin de Bordeaux,1787,2486100,Royaume de Prusse,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Nord,Résumé,1///Subsistances///Vins de bordeaux,Prusse,Beverages and tobacco
vin de Bordeaux,1787,32800,Etats d'Allemagne,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Allemagne,Résumé,1///Subsistances///Vins de bordeaux,Allemagne,Beverages and tobacco
vin de Bordeaux,1787,4800,République de suisse,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Suisse,Résumé,1///Subsistances///Vins de bordeaux,Suisse,Beverages and tobacco
vin de Bordeaux,1787,68300,Etats-Unis d'Amérique,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,États-Unis d'Amérique,Résumé,1///Subsistances///Vins de bordeaux,États-Unis d'Amérique,Beverages and tobacco
vin de Bordeaux,1787,3165300,Villes anséatiques,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Nord,Résumé,1///Subsistances///Vins de bordeaux,Villes hanséatiques,Beverages and tobacco
vin de Bordeaux,1787,971000,Royaume de Danemarck,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Nord,Résumé,1///Subsistances///Vins de bordeaux,Danemark,Beverages and tobacco
vin de Bordeaux,1787,467300,Royaume de Suede,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Nord,Résumé,1///Subsistances///Vins de bordeaux,Suède,Beverages and tobacco
vin de Bordeaux,1787,2900,Milanes et toscane,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Italie,Résumé,1///Subsistances///Vins de bordeaux,"Milanais, Toscane et Lucques",Beverages and tobacco
vin de Bordeaux,1787,5400,Empire ottoman et Barbarie,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Levant et Barbarie,Résumé,1///Subsistances///Vins de bordeaux,Empire Ottoman et Barbarie,Beverages and tobacco
vin de Bordeaux,1787,6200,Royaume de Naples,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Italie,Résumé,1///Subsistances///Vins de bordeaux,Naples,Beverages and tobacco
vin de Bordeaux,1787,3700,Royaume de Naples,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Italie,Résumé,1///Subsistances///Vins de bordeaux,Naples,Beverages and tobacco
vin de Bordeaux,1787,36800,Royaume de sardaigne,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Italie,Résumé,1///Subsistances///Vins de bordeaux,Royaume de Sardaigne,Beverages and tobacco
vin de Bordeaux,1787,800200,Empire d'Autriche,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Subsistances///Vins de bordeaux,Autriche,Beverages and tobacco
vin de Bordeaux,1787,1383500,Empire de Russie,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Nord,Résumé,1///Subsistances///Vins de bordeaux,Russie,Beverages and tobacco
vin de Bordeaux,1787,3500,Royaume de Portugal,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Portugal,Résumé,1///Subsistances///Vins de bordeaux,Portugal,Beverages and tobacco
vin de Bordeaux,1787,4500,Etats de Rome,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Italie,Résumé,1///Subsistances///Vins de bordeaux,États ecclésiastiques,Beverages and tobacco
vin de Bordeaux,1787,5602900,Angleterre,Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Angleterre,Résumé,1///Subsistances///Vins de bordeaux,Angleterre,Beverages and tobacco
vin de Bordeaux,1787,6199500,"Colonies francaises en Amérique,Asie et afrique",Boissons et tabac,Exports,Pas réexportation,Vins de Bordeaux,Drinks and tobacco,Subsistances,subsistances vin de Bordeaux,unité manquante,Outre-mers,Résumé,1///Subsistances///Vins de bordeaux,Colonies françaises,Beverages and tobacco
vin de liqueurs,1787,9700,Royaume d'Espagne,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Espagne,Résumé,1///Subsistances///Vin de liqueurs,Espagne,Beverages and tobacco
vin de liqueurs,1787,56400,Etats d'Allemagne,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Allemagne,Résumé,1///Subsistances///Vin de liqueurs,Allemagne,Beverages and tobacco
vin de liqueurs,1787,5900,République de suisse,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Suisse,Résumé,1///Subsistances///Vin de liqueurs,Suisse,Beverages and tobacco
vin de liqueurs,1787,10200,Etats-Unis d'Amérique,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,États-Unis d'Amérique,Résumé,1///Subsistances///Vin de liqueurs,États-Unis d'Amérique,Beverages and tobacco
vin de liqueurs,1787,1800,Villes anséatiques,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Nord,Résumé,1///Subsistances///Vin de liqueurs,Villes hanséatiques,Beverages and tobacco
vin de liqueurs,1787,4700,Milanes et toscane,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Italie,Résumé,1///Subsistances///Vin de liqueurs,"Milanais, Toscane et Lucques",Beverages and tobacco
vin de liqueurs,1787,8800,République de Genes,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Italie,Résumé,1///Subsistances///Vin de liqueurs,Gênes,Beverages and tobacco
vin de liqueurs,1787,1300,Empire ottoman et Barbarie,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Levant et Barbarie,Résumé,1///Subsistances///Vin de liqueurs,Empire Ottoman et Barbarie,Beverages and tobacco
vin de liqueurs,1787,4100,Royaume de Naples,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Italie,Résumé,1///Subsistances///Vin de liqueurs,Naples,Beverages and tobacco
vin de liqueurs,1787,6500,Royaume de sardaigne,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Italie,Résumé,1///Subsistances///Vin de liqueurs,Royaume de Sardaigne,Beverages and tobacco
vin de liqueurs,1787,12300,Empire d'Autriche,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Subsistances///Vin de liqueurs,Autriche,Beverages and tobacco
vin de liqueurs,1787,1000,Empire de Russie,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Nord,Résumé,1///Subsistances///Vin de liqueurs,Russie,Beverages and tobacco
vin de liqueurs,1787,5800,Angleterre,Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Angleterre,Résumé,1///Subsistances///Vin de liqueurs,Angleterre,Beverages and tobacco
vin de liqueurs,1787,40800,"Colonies francaises en Amérique,Asie et afrique",Boissons et tabac,Exports,Pas réexportation,Vin de liqueurs,Drinks and tobacco,Subsistances,subsistances vin de liqueurs,unité manquante,Outre-mers,Résumé,1///Subsistances///Vin de liqueurs,Colonies françaises,Beverages and tobacco
huile d'olive,1787,6300,Royaume d'Espagne,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Espagne,Résumé,1///Subsistances///Huile d'olive,Espagne,Oils
huile d'olive,1787,150900,Hollande,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Hollande,Résumé,1///Subsistances///Huile d'olive,Hollande,Oils
huile d'olive,1787,14200,Royaume de Prusse,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Nord,Résumé,1///Subsistances///Huile d'olive,Prusse,Oils
huile d'olive,1787,39900,Etats d'Allemagne,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Allemagne,Résumé,1///Subsistances///Huile d'olive,Allemagne,Oils
huile d'olive,1787,567800,République de suisse,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Suisse,Résumé,1///Subsistances///Huile d'olive,Suisse,Oils
huile d'olive,1787,18400,Etats-Unis d'Amérique,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,États-Unis d'Amérique,Résumé,1///Subsistances///Huile d'olive,États-Unis d'Amérique,Oils
huile d'olive,1787,273600,Villes anséatiques,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Nord,Résumé,1///Subsistances///Huile d'olive,Villes hanséatiques,Oils
huile d'olive,1787,88300,Royaume de Danemarck,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Nord,Résumé,1///Subsistances///Huile d'olive,Danemark,Oils
huile d'olive,1787,51200,Royaume de Suede,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Nord,Résumé,1///Subsistances///Huile d'olive,Suède,Oils
huile d'olive,1787,38600,Milanes et toscane,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Italie,Résumé,1///Subsistances///Huile d'olive,"Milanais, Toscane et Lucques",Oils
huile d'olive,1787,1800,Royaume de genes,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Italie,Résumé,1///Subsistances///Huile d'olive,Gênes,Oils
huile d'olive,1787,28300,Empire ottoman et Barbarie,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Levant et Barbarie,Résumé,1///Subsistances///Huile d'olive,Empire Ottoman et Barbarie,Oils
huile d'olive,1787,2200,Royaume de Naples,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Italie,Résumé,1///Subsistances///Huile d'olive,Naples,Oils
huile d'olive,1787,127600,Royaume de sardaigne,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Italie,Résumé,1///Subsistances///Huile d'olive,Royaume de Sardaigne,Oils
huile d'olive,1787,240400,Empire d'Autriche,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Flandre et autres états de l'Empereur,Résumé,1///Subsistances///Huile d'olive,Autriche,Oils
huile d'olive,1787,51000,Empire de Russie,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Nord,Résumé,1///Subsistances///Huile d'olive,Russie,Oils
huile d'olive,1787,4200,Etats de Rome,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Italie,Résumé,1///Subsistances///Huile d'olive,États ecclésiastiques,Oils
huile d'olive,1787,42900,Angleterre,"Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Angleterre,Résumé,1///Subsistances///Huile d'olive,Angleterre,Oils
huile d'olive,1787,2273600,"Colonies francaises en Amérique,Asie et afrique","Huiles, graisses et cires d'origine animale et végétale",Exports,Pas réexportation,Huile d'olive à manger,Oils,Subsistances,subsistances huile d'olive,unité manquante,Outre-mers,Résumé,1///Subsistances///Huile d'olive,Colonies françaises,Oils
bœuf et mouton et porcs et vaches et veaux,1787,2517600,Royaume d'Espagne,Autres produits alimentaires et animaux,Exports,Pas réexportation,Animaux,Other foodstuffs and live animals,Bêtes de somme,subsistances bestiaux en bœuf vaches veaux porcs et mouton,unité manquante,Espagne,Résumé,"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",Espagne,Other foodstuff and live animals
bœuf et mouton et porcs et vaches et veaux,1787,754800,Etats d'Allemagne,Autres produits alimentaires et animaux,Exports,Pas réexportation,Animaux,Other foodstuffs and live animals,Bêtes de somme,subsistances bestiaux en bœuf vaches veaux porcs et mouton,unité manquante,Allemagne,Résumé,"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",Allemagne,Other foodstuff and live animals
bœuf et mouton et porcs et vaches et veaux,1787,1191100,République de suisse,Autres produits alimentaires et animaux,Exports,Pas réexportation,Animaux,Other foodstuffs and live animals,Bêtes de somme,subsistances bestiaux en bœuf vaches veaux porcs et mouton,unité manquante,Suisse,Résumé,"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",Suisse,Other foodstuff and live animals
bœuf et mouton et porcs et vaches et veaux,1787,388600,Royaume de sardaigne,Autres produits alimentaires et animaux,Exports,Pas réexportation,Animaux,Other foodstuffs and live animals,Bêtes de somme,subsistances bestiaux en bœuf vaches veaux porcs et mouton,unité manquante,Italie,Résumé,"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",Royaume de Sardaigne,Other foodstuff and live animals
bœuf et mouton et porcs et vaches et veaux,1787,131600,Empire d'Autriche,Autres produits alimentaires et animaux,Exports,Pas réexportation,Animaux,Other foodstuffs and live animals,Bêtes de somme,subsistances bestiaux en bœuf vaches veaux porcs et mouton,unité manquante,Flandre et autres états de l'Empereur,Résumé,"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",Autriche,Other foodstuff and live animals
